Academic percentage in Operating Systems,Percentage in Algorithms,Percentage in Programming Concepts,Percentage in Software Engineering,Percentage in Computer Networks,Percentage in Electronics Subjects,Percentage in Computer Architecture,Percentage in Mathematics,Percentage in Communication skills,Hours working per day,Logical quotient rating,Hackathons,Coding skills rating,Public speaking points,Can work long time before system?,Self-learning capability?,Extra-courses did,Certifications,Workshops,Interested subjects,Interested career area,Job/Higher Studies?,Type of company want to settle in?,Management or Technical,Worked in teams ever?,Suggested Job Role
71.42372942,60.58140916,60.7425923,85.28568204,88.12926477,90.64595417,97.38155369,66.56483415,52.76798175,8,9.784253559,5,5.783458196,6.074877412,0,0,2,1,3,0,2,1,2,0,1,IT Auditor
52.26414729,94.676918,64.6706894,67.15002236,95.22221344,56.3091936,56.02076295,71.6498499,58.92766925,10,8.832749038,3,8.93459411,2.006689277,0,1,2,0,1,3,0,0,2,0,1,IT Auditor
54.75723281,91.92043156,68.97969412,68.28534764,89.44588963,90.70118108,79.55297942,51.42467897,70.13978305,6,5.230394782,4,7.230059596,4.565032013,0,0,3,4,3,2,2,0,2,1,1,IT Auditor
73.13945043,91.72726162,64.12365701,73.35785029,90.20500204,92.39596569,79.58066059,54.17236929,60.01028521,7,4.931021424,4,9.91965985,5.82310372,0,1,1,1,4,1,4,1,0,1,1,IT Auditor
87.05891236,72.96323432,83.16179123,69.89526762,73.50523004,92.28922943,67.7336608,80.59248315,98.09529318,7,4.097797353,0,6.8178269,8.638627704,1,1,2,3,0,1,3,1,1,1,1,IT Auditor
94.16960382,59.69290042,93.94136837,62.15281697,68.45555608,86.8567884,87.57590041,86.2067565,97.64839833,7,1.313205391,3,8.309125183,9.589975831,0,0,2,1,5,1,4,0,2,0,0,IT Auditor
55.69066497,75.25478137,51.24350739,67.04249344,57.38920621,57.54855531,82.39405571,70.62131837,94.03544193,6,9.818551931,2,6.371046729,8.340487908,1,0,3,4,0,0,0,1,0,1,1,IT Auditor
68.85590981,65.97708189,51.66938618,78.17191178,90.71489631,57.41836217,56.63419502,77.65523048,85.54164147,8,9.038310138,5,8.909363111,6.42846552,0,0,3,3,4,0,1,0,2,0,0,IT Auditor
77.83187919,60.00642625,61.020683,85.47158233,80.98029978,58.60904213,73.23954863,77.94251077,86.62093366,5,8.796554611,0,5.363464187,1.532228683,0,0,4,1,3,0,1,1,1,0,0,IT Auditor
74.36544052,82.7368598,56.7848519,88.05086296,65.44348445,90.66312013,75.60606019,52.25322833,86.30845299,5,5.359947618,3,5.43898635,6.646137706,1,0,5,0,3,2,4,1,2,1,1,IT Auditor
86.82694597,59.66840805,67.74486938,79.16808234,87.31985733,66.76982154,85.25653958,73.01821945,51.213974,9,7.838583278,2,8.626214796,7.838646339,1,0,2,1,4,4,4,0,2,1,0,IT Auditor
99.57881547,81.68424953,94.42335999,63.87961825,50.39275185,79.08063681,69.9053842,76.79503569,51.01219187,7,6.783059464,2,5.816652421,7.982260605,0,1,4,3,0,0,3,0,2,1,1,IT Auditor
94.48054043,81.07908201,81.9527444,61.66766254,75.26558913,83.62051709,89.47864317,51.11934087,59.62964557,7,7.21957694,5,5.047431342,8.976028647,1,1,1,1,3,1,4,1,1,1,0,IT Auditor
98.8817281,98.10736556,82.24675107,62.40901683,53.05692882,77.43944553,58.41231348,53.91732578,70.3893678,4,3.150535315,1,4.050279378,7.552525301,0,1,0,5,0,2,3,1,1,1,1,IT Auditor
57.26384575,59.08578184,50.03749711,99.67404969,87.11512231,63.55781152,65.04781296,95.19279983,52.5607165,6,9.188559437,5,3.917141036,1.112181471,0,0,4,5,1,4,2,0,1,0,1,IT Auditor
50.69574955,78.89054574,52.18416596,54.12988098,50.05101826,78.34252512,84.69354067,95.70391627,99.65927581,7,2.504472912,5,2.778646497,1.638648321,1,0,2,5,4,1,4,1,3,0,1,IT Auditor
97.69708122,76.97022495,75.37707716,95.37772885,76.05553121,52.11843371,81.09708838,85.55196132,96.20535308,9,6.880824165,5,5.830328152,5.74702585,0,0,4,2,4,0,2,1,0,0,1,IT Auditor
63.08144384,83.16165612,85.2354453,95.40497524,94.90140234,53.89858734,73.1220385,92.24167773,77.86861447,8,4.908451094,4,3.86481162,8.498250689,1,1,2,3,1,1,3,0,3,1,1,IT Auditor
66.9905725,65.87447855,57.61374048,64.47081168,82.06332222,55.41852453,51.61786784,90.20452968,57.75594345,7,3.238211068,1,1.89012828,9.459148969,0,1,3,3,3,4,0,1,2,0,0,IT Auditor
56.32015443,92.01186887,86.18903292,88.84051281,66.54556132,60.24363958,96.65563411,53.02034669,94.87337205,4,6.8329178,2,1.044943074,4.32194593,1,0,0,0,0,3,1,0,2,1,1,IT Auditor
50.48565245,70.32695519,86.8528174,83.1049422,54.65505155,72.15922803,83.55963177,61.97733586,74.57337458,7,1.332727596,1,9.081108909,6.574158634,1,1,0,2,4,1,4,0,0,1,0,IT Auditor
63.7257164,90.69064279,76.19376383,79.8792776,58.70015662,94.73454091,63.08685361,92.0210231,82.13231473,4,7.635252085,1,8.656292581,9.169690595,0,0,1,0,2,0,3,0,1,1,0,IT Auditor
60.515312,87.360767,68.02091951,81.48141114,79.37067349,69.08364092,73.88409157,85.24564257,64.94875823,4,8.168986269,5,6.540859625,2.251010384,0,0,5,2,2,1,3,0,3,0,1,IT Auditor
77.79120221,98.97578401,89.22347176,54.05024789,91.50294132,70.64329101,88.69529628,99.92869935,83.58846038,10,8.517527772,1,5.283973205,1.874158353,0,1,1,4,5,0,4,1,3,1,0,IT Auditor
82.57342016,60.40008707,90.99336004,52.07415383,96.5983143,51.31852298,55.01495327,74.17945716,77.83489138,7,7.847015225,1,9.950180401,9.735106917,0,0,1,0,0,1,1,0,0,0,0,IT Auditor
90.94097655,67.43485171,71.81107812,66.43330275,72.22146841,81.12635724,92.36168049,85.04903399,65.51197477,6,6.737951007,0,7.131180224,2.409781768,1,0,0,0,3,0,3,1,1,0,1,IT Auditor
80.40004961,63.60824728,65.71877122,96.62713388,79.42854751,63.33419665,97.37942703,64.01293302,76.33182708,9,8.922280484,3,2.725142901,6.018925599,0,1,5,0,4,2,0,1,0,1,0,IT Auditor
60.28218886,89.5651707,84.03221545,86.65852161,50.26680393,83.09387855,76.12300095,56.50226508,87.83166447,4,8.334541339,3,3.649591522,6.279964837,0,1,2,0,0,1,4,0,2,1,1,IT Auditor
97.77066307,84.63815994,82.98855075,55.57609658,81.6952399,76.8045129,65.15378508,59.27731616,53.74770542,6,9.549017705,1,4.661476303,2.846273686,1,1,3,3,5,1,2,0,1,0,0,IT Auditor
77.06581173,57.70923678,53.07084162,65.94292801,52.52368842,69.85793272,61.8004633,82.84056989,53.4190527,5,2.078452449,0,8.222171097,8.202991724,1,1,5,5,5,4,2,0,1,0,0,IT Auditor
65.45293206,53.02275326,50.86558411,86.60794952,71.55920613,99.18594795,74.67314282,74.28480643,61.56780563,9,5.757314326,0,5.059761385,6.416735746,0,1,5,0,4,4,0,0,3,1,1,IT Auditor
72.54477804,58.87079035,94.64206898,88.18496835,82.58595493,85.16086939,53.30805189,73.11789456,54.14402859,7,9.08662166,2,2.060074695,4.728980565,0,1,5,0,1,3,2,1,1,0,1,IT Auditor
68.98698022,67.01126159,72.31505162,99.29036704,86.8544034,98.12427815,52.39467504,80.12690699,52.78823544,6,3.887208047,0,9.49730408,3.557451913,1,1,0,3,1,3,1,0,0,1,1,IT Auditor
60.27302602,69.81778106,78.19863685,87.7032817,57.23375342,83.87122895,79.41371535,50.8939538,66.23541247,10,3.794654909,3,3.637076946,2.037634352,1,1,3,4,4,0,3,0,3,1,0,IT Auditor
98.57687319,80.30278997,67.07567383,86.96263953,80.26279141,75.59376426,93.93800145,78.10366141,88.93206198,5,4.742572367,2,4.006641497,7.814746149,1,1,2,4,4,0,2,1,1,0,1,IT Auditor
87.63415371,70.81518338,99.86619418,76.19679572,85.56650664,90.89750997,57.17001769,53.86795509,93.10724313,8,4.683953431,0,4.80679471,2.039848906,1,0,5,1,5,1,1,1,1,0,1,IT Auditor
64.45680132,61.0641831,87.90769855,81.69457739,63.30362636,55.23274268,51.93535161,83.56801306,87.46130514,7,5.266371089,3,3.795479281,2.02090307,1,1,2,1,5,0,3,0,0,1,0,IT Auditor
50.16132363,77.44198041,95.00533383,51.23032819,71.19820974,81.44251366,94.38382839,96.55565014,68.43550594,7,9.158234764,5,5.04005423,7.528160306,1,1,0,4,4,2,4,0,0,1,0,IT Auditor
94.51542353,91.72347196,74.176669,72.87707857,68.72410846,58.49346086,64.73173672,73.28210849,52.75690577,6,9.759667867,0,9.12675681,2.021548825,1,1,3,2,5,0,1,1,1,1,0,IT Auditor
50.61194483,60.56649579,79.48367056,54.33676346,98.94856172,81.92568861,76.78983161,85.58875642,60.77634455,4,9.192961274,3,7.194521059,2.570332505,0,1,0,1,5,4,2,1,0,0,1,IT Auditor
88.00821738,52.63100848,60.00036762,61.3806051,89.63829614,74.2906241,66.69428189,50.78344983,53.91949325,10,8.704593517,1,6.243467856,6.52759161,0,0,4,2,4,2,1,0,2,0,0,Data Engineer
85.30907686,51.09164968,86.65738537,84.29047693,54.20046797,77.39227681,70.20098704,83.46578316,89.35680555,5,6.760274678,0,6.451000275,5.154327824,0,1,0,2,4,1,4,0,1,0,0,Data Engineer
60.4169595,86.31175176,83.74179093,68.48952552,53.06075634,70.99549928,70.66023517,59.42054863,81.76054085,6,2.492761963,5,6.16028885,8.938553655,1,0,3,2,2,1,2,0,1,0,0,Data Engineer
96.26164831,99.54005788,61.61588066,96.4059378,60.59560279,66.52365861,62.17167923,56.33186873,98.13574,10,9.80397367,3,8.688339385,3.75711397,0,0,2,5,0,2,0,1,3,0,0,Data Engineer
61.68500549,63.04125748,65.10064404,97.78591431,95.17099267,63.76892716,74.89994618,71.23897704,76.01419117,6,7.355134686,4,1.898528851,7.693400334,0,0,2,2,0,0,2,1,1,0,1,Data Engineer
95.26318221,63.60183348,81.32160331,86.83660844,50.25662841,86.02528425,87.25730258,84.33118481,51.29387714,6,1.215447812,4,2.16690755,8.271213474,1,1,2,0,0,1,4,1,2,1,1,Data Engineer
81.56380103,75.38100851,74.85412804,83.80108422,85.41815313,68.88957895,68.14632808,68.59358173,54.86312095,4,3.382464779,5,3.374312665,2.629894105,1,0,4,3,4,3,0,1,1,1,1,Data Engineer
93.67188613,77.71734561,79.39351353,81.09314105,55.0346022,87.51574871,68.60720672,91.45395342,91.11484822,5,5.520978601,0,9.545959241,3.461022799,1,0,0,5,3,0,4,0,0,1,0,Data Engineer
89.89638576,67.01836208,93.16547824,55.28848186,66.51304533,83.24577288,93.44474355,61.21120745,97.25634455,10,1.344380999,1,2.902716928,7.470976735,1,0,4,3,3,4,3,0,2,0,1,Data Engineer
58.34757467,61.07212457,69.90194175,73.20311202,93.22944223,64.34904284,79.88662236,71.92234655,57.1880619,7,3.713603984,4,1.37501195,2.41177501,1,1,0,1,3,0,0,1,1,0,0,Data Engineer
95.00160393,95.05199646,78.44009964,54.04072701,80.57053783,81.52959403,71.54141978,75.84830811,95.11016168,5,2.425360206,5,4.006769358,2.68159497,1,0,1,1,5,2,1,0,3,1,0,Data Engineer
66.1021801,89.32273776,78.5389186,53.41724167,69.08122953,54.70270543,66.41941225,94.17721168,58.18116077,7,9.606955895,1,2.743507532,5.180408448,1,1,5,3,0,1,0,1,2,1,0,Data Engineer
95.88618288,62.82639717,90.27515693,84.58877017,98.74485307,65.9747259,74.39027373,73.80533488,71.47904657,5,4.252153138,3,6.836503367,9.194799954,0,1,0,1,2,1,4,0,2,1,0,Data Engineer
80.72407834,57.49007564,61.70136955,59.56526139,56.12832301,90.83322612,94.23482167,85.86859242,57.71197612,5,2.689982579,0,4.822182712,5.292510583,1,1,2,1,1,0,1,1,0,1,0,Data Engineer
59.27085867,86.58744397,75.10186135,62.45848047,98.99840689,82.89398465,99.35301772,98.08771649,72.59690193,10,4.523950793,5,6.174849081,7.741581973,0,1,0,2,4,4,4,0,0,0,0,Data Engineer
65.99557192,64.84583876,61.6117811,51.35098206,53.87743344,96.82587994,54.3081614,94.70391575,53.29568171,5,4.068812818,1,5.293630562,2.299413943,1,0,2,5,3,3,3,0,3,0,1,Data Engineer
99.82240357,94.97353307,58.39323463,90.39695354,60.72673042,72.81696766,84.38179602,60.17344181,74.07928552,7,3.933617812,3,9.187888517,8.770997007,1,1,1,4,0,4,0,0,2,1,0,Data Engineer
53.99390183,55.25582603,77.28715703,93.28414592,73.84880146,64.20303746,61.05256292,86.80451405,76.4833004,9,2.546362681,5,9.881895672,8.748453893,1,1,1,0,0,4,4,1,3,0,0,Data Engineer
81.438265,69.82898103,77.80042602,58.51079984,94.74345957,54.19737658,98.55166771,61.14406216,83.04431131,6,9.670758191,1,4.866465477,3.430354731,0,0,0,2,2,3,2,1,1,1,0,Data Engineer
62.01848626,76.42426981,62.59611014,95.29563768,94.23372053,70.97946825,50.61068527,87.10074401,73.22132917,10,9.981987879,0,4.040137858,1.534298252,1,0,4,0,3,3,3,1,2,0,1,Data Engineer
85.80273927,73.64578193,61.45446448,65.56855387,55.09671411,89.94950921,89.30921558,82.83261407,69.28728054,4,8.073074926,2,9.767902274,5.999305195,1,1,5,0,1,4,1,0,0,1,1,Data Engineer
70.43244837,57.27549828,53.47656087,57.26866028,73.42686121,95.30941674,65.14326215,94.57077921,84.66135401,8,5.613473364,2,1.978604834,1.947999123,1,1,3,4,0,3,4,0,2,1,0,Data Engineer
83.89392008,55.00434881,55.4904524,95.12221274,59.74233621,95.96405428,65.82044858,89.79060566,58.00712966,5,5.969980161,0,5.59040344,9.036449067,1,0,3,3,3,1,3,1,3,0,1,Data Engineer
60.71542939,91.58920897,93.08371096,88.03340035,68.12436199,74.33514299,64.57199718,73.29879802,57.14288701,9,7.655761391,4,1.329452342,8.8800917,1,0,1,0,1,0,2,1,1,0,1,Data Engineer
98.85183162,65.52154013,92.55623191,89.86369087,97.21621019,99.69999306,87.72373703,80.38200897,54.01064756,9,6.997225058,1,1.568763734,7.216291185,0,0,1,1,5,0,4,1,0,0,1,Data Engineer
50.82845231,81.38851658,60.74594498,87.47592864,72.41907128,90.58252227,85.10275011,67.27906609,58.13098165,7,2.472920593,3,7.275411846,8.500443991,0,0,4,5,1,2,0,0,0,0,1,Data Engineer
96.98226506,50.52952051,54.66697626,79.51960085,58.11802512,94.99602736,91.27862029,68.28241169,86.97641912,9,4.203588694,2,7.51216962,1.245348187,0,0,0,4,0,4,2,0,1,1,1,Data Engineer
77.23922914,65.34091954,93.53995724,88.71156016,51.27223938,53.30029748,69.38397668,51.23999297,55.76875983,8,7.888939182,0,9.034955719,5.463775455,0,1,4,4,4,4,1,0,3,0,0,Data Engineer
97.3733992,75.24608597,88.33748914,73.56167238,55.06580535,88.44224608,55.02997122,57.38878804,81.11896525,10,8.286046259,3,8.419200103,8.086695401,0,0,4,4,2,0,1,0,2,0,1,Data Engineer
75.82147808,68.03529801,81.94008954,78.6845331,57.20911515,93.22315786,62.36016866,83.99336994,86.44739,9,7.020502722,3,6.723856148,1.815134233,1,0,0,4,2,4,1,0,3,1,1,Data Engineer
93.4269749,81.69910995,60.02295773,87.13088706,99.74075501,88.59786506,78.62258922,88.29626379,85.428806,8,7.593027808,3,1.285514493,1.808680225,1,1,5,2,4,0,1,1,3,1,1,Data Engineer
63.09207888,80.94153669,61.0067312,53.12317859,89.31223699,58.83199706,62.73480756,76.48822921,56.51070213,10,9.194304361,0,6.404517759,1.481385,0,1,1,1,0,4,1,1,3,1,1,Data Engineer
51.55417186,97.65142558,81.46903557,73.96250399,91.58895741,60.35856158,97.06197929,50.75204062,71.40249844,10,5.945211278,1,6.028092026,6.522478958,0,1,5,2,1,3,4,1,2,0,0,Data Engineer
70.79823712,63.32303618,64.79303893,64.83852797,97.83516408,77.20808784,58.05516184,60.37648094,75.99706348,5,7.799216869,1,8.46654429,3.251079333,1,0,4,4,5,0,1,0,2,1,1,Data Engineer
82.87294003,93.62042709,86.22087491,99.54105891,63.31447099,67.03223434,53.87733107,93.72416589,84.92319202,7,4.556221653,5,1.675181177,6.448986341,1,1,1,2,0,1,3,1,3,1,1,Data Engineer
68.20445655,94.53897761,75.25582838,56.05494699,81.45987384,62.29609095,63.39714001,99.25626905,96.1672742,5,7.278869559,1,5.255147654,9.1835371,1,1,0,2,2,3,2,0,3,1,1,Data Engineer
55.49841639,98.13038521,52.28299324,59.73336941,50.13030817,57.23014685,53.26540489,78.2232717,91.63196089,7,9.086823997,5,3.627580022,7.340740472,1,0,4,0,0,4,3,0,3,0,0,Data Engineer
89.54172412,61.48409578,73.53141238,96.3352633,90.2505536,53.26863488,66.05837142,99.25108047,60.24615486,6,3.237346826,2,7.03183503,5.247178076,1,1,2,0,4,1,3,0,1,0,1,Data Engineer
54.34309695,53.92522905,71.18237157,92.34108982,65.05635395,91.20581731,75.22112991,53.39993967,91.21907637,5,6.797195466,4,9.706642252,3.503796895,0,1,4,1,0,3,0,0,3,0,0,Data Engineer
92.08302207,98.43070028,63.74798526,98.8084659,96.98268352,68.43490404,65.20390114,84.50606448,90.51271553,4,8.91862495,5,5.940306605,5.63826189,1,1,2,0,5,4,0,0,3,0,0,Data Engineer
82.16813786,70.72589542,73.78049564,99.90847403,51.75286158,56.53090765,51.78059014,56.975125,96.42659616,6,9.295271411,4,3.26095726,8.634060077,1,1,3,0,5,2,2,1,0,1,0,Data Engineer
50.21424208,89.08760881,78.76674949,53.91056243,81.65685143,54.03994745,78.88204095,59.50816354,93.12045139,8,9.948141395,1,4.607344302,6.061752653,1,0,1,3,0,2,1,1,1,1,0,Data Engineer
85.33240606,86.31166141,87.31741054,86.67678773,64.48423658,52.71372997,96.44118619,92.73729941,75.59391885,7,4.13791358,3,3.448790767,2.264162585,0,0,4,3,5,3,1,1,3,0,0,Data Engineer
64.00995527,99.1866614,89.40677348,54.18230628,97.08677527,59.31502905,54.41448103,72.65163424,85.95074855,9,7.490454885,0,2.620985706,9.84377853,1,1,0,1,4,4,4,1,2,0,1,Data Engineer
86.18212482,74.76157579,66.54331752,77.66728837,89.71755125,87.71637763,61.0934143,88.10897719,71.1206582,4,7.567425955,1,2.835900971,3.403173629,0,1,4,2,0,4,2,1,2,1,1,Data Engineer
65.76565274,61.85165975,69.31062995,51.04992327,65.62882973,57.12195321,62.32443693,95.86208618,94.63052414,7,3.450901448,1,9.005828209,6.823516751,1,1,5,0,0,4,4,1,1,0,1,Data Engineer
82.89200457,64.16763614,84.83546072,82.43668956,98.35945406,93.7743894,72.31853063,83.65318094,92.06234559,7,4.540326554,2,2.426480973,9.835114454,1,1,3,4,1,0,0,0,2,0,0,Data Engineer
55.03354628,58.22418281,79.11728675,50.54115411,85.02521911,96.51047712,69.48785486,73.94206323,74.51048979,10,2.052873182,5,1.631469231,2.509761661,1,1,1,5,5,1,1,1,3,1,0,Data Engineer
54.23337964,52.5477526,63.47282629,77.1746146,78.43356403,75.81968032,89.87538451,80.4105984,80.55524225,9,3.646218781,4,3.146761698,8.115758628,0,0,5,2,5,4,1,0,1,0,0,Data Engineer
93.62976782,93.38362675,62.99393835,95.97817109,50.2079163,51.65280098,99.73572405,51.25093648,76.97269295,6,3.181790148,2,3.52368997,7.159328291,1,1,1,0,5,0,1,0,3,0,0,Data Engineer
71.35595541,67.40349059,53.10369877,55.49490176,73.66632935,70.70322479,98.33795423,81.40627265,70.44188502,6,2.805776612,4,6.729909491,7.383163553,0,1,3,5,3,4,4,1,1,0,1,Software Engineer
93.83543842,54.8415284,78.56692337,88.73514143,54.9862887,73.91403405,56.49269884,77.97123755,90.32089096,8,2.532023938,5,8.063437909,6.432330068,1,1,5,5,2,1,0,1,0,0,1,Software Engineer
68.65035451,77.06508521,70.33304685,87.91654249,90.30085758,96.97681813,71.11715845,82.4947807,72.44207387,10,4.298724949,1,2.350427483,7.26431761,0,0,0,2,5,4,2,1,1,1,0,Software Engineer
54.58931958,88.12560029,68.84969871,54.9714556,55.61964127,76.46410763,73.96300941,99.25531162,74.28001852,4,4.833921337,1,1.732965923,5.390514828,0,1,4,5,2,4,4,1,3,1,1,Software Engineer
56.37422936,92.62456112,62.76062732,50.58197445,75.80923412,70.70665652,79.21039907,75.7308382,78.23037303,10,2.282165645,0,9.00437924,9.875287315,0,1,2,2,3,1,0,1,1,0,1,Software Engineer
72.31582795,86.57048212,86.83120798,87.59797671,84.17848855,67.31262449,64.65474405,87.73494413,67.21374995,4,5.240043929,0,3.055159279,7.86818477,0,1,0,0,4,0,4,1,2,0,1,Software Engineer
77.23747681,62.34868766,60.71730499,78.88881927,95.48991412,66.47266145,73.92984933,72.97669826,88.83921342,7,9.331674362,3,4.127973936,4.777305872,1,0,0,3,4,0,1,0,0,0,0,Software Engineer
50.66319843,52.95452666,76.98591656,86.6652415,61.45069067,55.06888903,69.3990324,63.03297239,92.77458814,7,4.712213164,1,9.848656618,7.423573984,1,1,2,4,5,2,2,1,2,1,0,Software Engineer
77.40718822,66.53379749,77.81315024,65.88622247,78.28430297,95.58853162,60.54930369,77.64838516,50.07708448,9,2.939792508,0,4.468690157,4.85922536,0,1,0,5,2,3,0,0,3,0,0,Software Engineer
83.61561843,70.17635638,82.03553926,83.2283893,84.92572074,53.48299437,74.77384206,89.04801806,86.4160734,6,5.738484732,0,2.203430203,1.04285174,1,0,2,2,3,0,2,1,1,0,1,Software Engineer
91.89513215,68.47246573,82.93008697,74.1630308,60.34949912,69.13915705,86.21207375,57.29478537,81.29140418,4,6.775056663,2,8.616121785,9.069233336,0,0,2,2,2,0,4,0,2,1,0,Software Engineer
82.91935998,84.96649167,80.66914116,54.29588712,51.50579791,56.58732816,83.82033026,56.88922356,58.2449009,10,1.70870716,5,1.163456454,6.169789503,0,1,5,5,2,3,3,1,0,0,1,Software Engineer
70.89577591,56.1053346,80.31055301,56.784985,71.13393771,66.07693749,86.01875097,50.95008423,59.29050901,4,8.656761576,3,4.92717714,8.244322362,0,0,5,2,0,0,0,1,2,0,0,Software Engineer
79.04620882,72.62393353,86.17144479,65.83416652,76.14606491,78.83253728,79.18480753,55.90106875,81.32978609,7,9.182961733,1,5.800150667,3.437113184,0,0,4,3,4,0,0,0,0,1,0,Software Engineer
69.33560819,67.14444691,74.9571667,93.18310977,88.93976806,91.74756354,86.54622581,61.90236116,85.22694561,4,1.178088867,5,1.468248729,2.408662932,0,1,2,3,4,1,0,1,2,1,1,Software Engineer
78.9922508,96.46713244,64.47967203,71.05189018,73.40330532,62.67233568,79.16034562,93.82122043,92.90643856,4,5.844733438,1,8.543860478,7.245391651,0,0,4,4,2,3,1,1,2,1,1,Software Engineer
98.33094032,77.79955176,72.01605152,79.91309951,66.19535731,84.01066742,59.25185867,89.76667924,53.87763144,4,7.594155364,4,7.164762595,7.215581526,0,0,4,2,1,1,0,0,1,1,1,Software Engineer
72.57916467,85.56627334,73.95877829,86.65311118,56.22023285,89.03835131,62.55289763,76.17388689,90.16068011,7,8.79161339,1,3.914187086,9.663274755,0,0,2,4,0,1,1,1,1,1,0,Software Engineer
96.1852663,69.01723931,55.07278312,75.85496172,94.74140341,95.93192069,96.90253568,52.30376616,74.00353149,7,2.675713247,2,8.08522667,7.825195594,0,0,2,2,2,0,0,1,3,0,0,Software Engineer
99.55446177,57.37435442,78.78467108,68.85125847,97.41223403,93.69121495,66.20586073,98.99862627,77.47439934,8,1.553442987,3,8.578170634,6.857071533,1,0,2,0,0,0,2,0,3,1,0,Software Engineer
60.63897922,58.68909955,60.4819659,86.20560348,85.07242122,65.23976201,86.96800896,52.55566667,67.87178197,10,9.072995051,1,5.094900931,4.350721961,1,0,1,1,4,4,1,1,3,1,0,Software Engineer
60.33425017,94.30656026,66.80488778,58.70749927,50.27843172,79.72734683,88.88851954,95.45408275,77.72162827,6,7.929233063,5,9.106337547,5.018783648,0,0,4,5,1,3,1,0,2,0,0,Software Engineer
50.45875931,74.92313783,71.78269434,99.24782837,75.791385,78.71412775,56.89328196,93.4615202,58.31300802,4,7.265111616,2,4.01709846,6.673865646,0,1,5,5,0,3,1,1,0,1,0,Software Engineer
69.11381092,89.31135763,82.67492089,58.69665856,80.73395219,82.89897242,94.79470711,51.72153117,86.91456438,5,8.468462571,2,1.080250123,3.929244851,1,1,4,3,5,2,0,0,3,1,0,Software Engineer
98.69143361,89.58790132,59.09562346,94.65094422,73.45738885,82.22837435,98.10640928,78.59473916,98.81294702,5,5.26362981,4,4.554513258,5.187022672,0,0,0,4,5,3,1,1,2,1,0,Software Engineer
55.84403324,55.763034,65.63542002,95.81481156,64.80301989,54.37246945,71.84398299,67.94860466,94.97977215,7,6.822118048,1,7.075019801,8.948096991,1,0,5,4,2,1,0,1,2,1,0,Software Engineer
77.21081949,55.35561408,76.35919873,98.94139848,56.40345281,76.65277172,51.1019077,58.07273548,67.67586853,4,5.426149526,0,8.599564185,9.382669768,1,0,5,1,0,0,3,0,0,0,1,Software Engineer
81.62690285,91.4524439,96.7393752,87.96121719,95.82371482,89.4450427,86.21986847,94.34611641,74.47199685,5,9.251073624,3,3.722223054,9.219061064,0,0,5,0,4,2,2,0,1,1,0,Software Engineer
78.49848114,94.66036091,89.71223913,70.79677799,99.29873792,86.72721526,99.80205027,95.90144771,76.18180237,8,6.012025451,0,7.720272798,9.354319272,1,1,2,4,2,4,0,0,3,1,1,Software Engineer
58.68981157,94.76589674,95.91507801,75.77644842,89.96301404,59.11712463,64.46744859,56.38863738,86.5778703,6,2.589328224,5,3.333491916,5.284994155,0,1,1,3,1,0,1,1,1,0,1,Software Engineer
59.77977113,69.76562354,96.35391112,65.65167596,64.15499016,73.59477103,62.46828237,67.71648068,59.1526711,8,3.935858329,5,4.629722588,8.025329725,1,1,5,1,3,3,2,1,0,0,0,Software Engineer
59.37172876,53.83674679,96.45689182,52.82158253,53.15866156,62.8337585,85.35799812,54.80299428,50.22872859,7,9.590920547,0,4.155018259,7.565249478,1,1,4,0,3,2,1,1,2,0,1,Software Engineer
55.61186716,92.75867021,69.61551539,97.6357416,90.16266657,57.24994222,81.23213843,67.95064838,86.63102144,9,9.910698394,1,7.888737957,6.238314105,1,0,4,3,5,1,0,1,3,1,0,Software Engineer
54.61844802,66.75472471,66.65343601,57.68562514,50.07575255,57.54274314,82.40921734,85.7762648,77.95026662,10,5.609699857,5,2.394125825,7.158812161,1,1,0,0,3,0,2,0,2,1,0,Software Engineer
59.42906859,94.49243315,73.32160739,92.55090742,67.28252655,56.04966951,62.74783799,78.12971148,69.96907485,5,2.865551623,5,9.749822182,2.287335726,1,1,3,1,2,2,1,1,1,1,1,Software Engineer
85.67087641,73.11870906,71.95522129,73.66840362,53.04957658,81.72208017,67.11877932,95.47024272,79.52608994,5,4.498192965,0,2.858240794,8.641501239,1,0,2,0,3,0,3,0,2,0,1,Software Engineer
55.5414055,84.73242518,97.52171078,59.93426656,68.22094046,56.13738122,77.99653661,89.77123628,90.92761196,7,2.708879015,4,9.944097742,2.516474419,0,1,4,0,3,1,2,1,2,1,1,Software Engineer
72.25378966,72.09962158,72.08839986,59.71961896,65.07358254,78.82107627,67.52223636,95.16640777,95.1084387,9,5.035776953,0,8.68458314,3.651962135,1,0,3,0,2,2,0,0,1,0,1,Software Engineer
66.42394921,78.94681843,68.15377193,76.54871173,87.32236092,50.69933319,53.89107813,85.98604869,65.19046026,5,2.402496593,3,5.251335891,9.008155826,1,1,1,5,1,3,2,1,3,1,1,Software Engineer
76.89021017,74.15103582,70.11575769,61.33521129,59.50122965,67.8446519,53.00485841,57.46682679,52.60214717,6,6.53185037,1,6.172972495,9.409281051,0,0,2,4,5,1,1,1,0,0,0,Software Engineer
54.52207875,72.83452783,90.37214993,59.16270566,94.59633741,86.12285873,57.68475317,65.30686427,53.01664694,10,2.171891462,4,1.597930085,7.168386556,0,1,0,4,2,1,1,0,2,1,0,Software Engineer
